Ajmer,Pomegranate,Ajmer APMC Mandi,2019-02-05,2454.8595575515055
Alwar,Pomegranate,Alwar APMC Mandi,2018-12-11,2301.050622962145
Ajmer,Guava,Ajmer APMC Mandi,2018-07-19,2562.358150320124
Ajmer,Cotton,Ajmer APMC Mandi,2018-10-30,2539.7793016078303
Alwar,Gram,Alwar APMC Mandi,2018-04-12,2019.034946015771
Ajmer,Tomato,Ajmer APMC Mandi,2018-05-24,1955.534851155578
Sri Ganganagar,Mango,Sri Ganganagar APMC Mandi,2018-07-07,2588.7799721038286
Jodhpur,Chilli,Sojati Gate Mandi,2018-08-24,2540.628650415987
Hanumangarh,Gram,Pilibanga Mandi,2018-09-14,2372.2546004900346
Ajmer,Fenugreek,Kishangarh Mandi,2018-12-19,2002.8569244603086
Sri Ganganagar,Gram,Padampur Mandi,2019-03-28,2641.4173788294975
Kota,Mustard,Ramganj Mandi,2018-11-04,2881.569863627183
Sri Ganganagar,Barley,Padampur Mandi,2018-11-29,2583.3947320656766
Sri Ganganagar,Gram,Padampur Mandi,2018-09-03,2245.7578328304808
Alwar,Cumin,Alwar APMC Mandi,2019-05-17,2513.365649671345
Bhilwara,Sugarcane,Bhilwara APMC Mandi,2018-08-24,2090.1657757198946
Hanumangarh,Gram,Hanumangarh APMC Mandi,2018-07-19,2817.388214151638
Nagaur,Coriander,Didwana Mandi,2018-08-28,2524.5533003588616
Ajmer,Fenugreek,Kishangarh Mandi,2018-12-22,1969.5529264740303
Alwar,Citrus,Alwar APMC Mandi,2018-09-10,2409.797691866895
Jodhpur,Cotton,Sojati Gate Mandi,2018-05-10,2638.9904530702693
Sri Ganganagar,Fennel,Padampur Mandi,2018-05-30,2400.085713707343
Alwar,Fenugreek,Tijara Mandi,2018-06-07,2417.2312835679477
Udaipur,Mustard,Udaipur APMC Mandi,2018-09-06,2132.6793378858183
Jodhpur,Opium,Sojati Gate Mandi,2018-10-15,2669.962296124497
Ajmer,Cumin,Kishangarh Mandi,2018-09-09,2305.459239994259
Ajmer,Cumin,Kishangarh Mandi,2018-06-08,1853.0663868984902
Sri Ganganagar,Gram,Padampur Mandi,2019-04-26,2388.6227887988816
Hanumangarh,Coriander,Pilibanga Mandi,2018-11-30,2794.344914671106
Nagaur,Chilli,Didwana Mandi,2018-11-14,2383.921166020016
Jaipur,Coriander,Muhana Mandi,2019-01-22,3021.395495537056
Nagaur,Fennel,Nagaur APMC Mandi,2019-04-16,2628.690384564555
Nagaur,Gram,Nagaur APMC Mandi,2018-09-29,2601.62744868411
Ajmer,Guava,Kishangarh Mandi,2018-10-29,2461.480520224717
Alwar,Opium,Alwar APMC Mandi,2018-10-16,2479.514137670713
Udaipur,Fennel,Fatehnagar Mandi,2019-03-12,2420.972909464149
Bhilwara,Cumin,Bhilwara APMC Mandi,2019-02-12,2409.3191823752422
Alwar,Fennel,Tijara Mandi,2019-03-30,2659.2601486201447
Jaipur,Bajra,Bassi Mandi,2018-11-12,2219.2506310628305
Kota,Wheat,Ramganj Mandi,2019-02-10,2177.231851382722
Jodhpur,Sugarcane,Sojati Gate Mandi,2018-08-31,2163.041484737387
Jaipur,Tomato,Kisan Mandi,2019-01-24,3113.6963643031463
Udaipur,Fenugreek,Fatehnagar Mandi,2018-12-18,2659.102870501174
Udaipur,Maize,Fatehnagar Mandi,2019-02-14,2591.3476605040432
Bhilwara,Barley,Mandal Mandi,2018-11-02,2182.745598911971
Bhilwara,Opium,Mandal Mandi,2018-05-03,2687.002690202449
Kota,Bajra,Ramganj Mandi,2018-11-07,2465.0285960640012
Alwar,Guava,Alwar APMC Mandi,2019-03-12,2564.250682339525
Bhilwara,Mustard,Mandal Mandi,2018-03-28,2207.013905240933
Udaipur,Coriander,Udaipur APMC Mandi,2018-07-01,2548.080657225273
Udaipur,Sugarcane,Udaipur APMC Mandi,2018-04-12,2372.849938538055
Jodhpur,Fennel,Sojati Gate Mandi,2018-04-06,2270.3166528909437
Udaipur,Coriander,Fatehnagar Mandi,2019-03-16,2720.2319007421747
Kota,Pomegranate,Kota APMC Mandi,2018-09-01,2038.6876574409994
Sri Ganganagar,Opium,Padampur Mandi,2018-12-17,2669.432879294245
Udaipur,Mango,Fatehnagar Mandi,2018-03-23,2705.3458400658988
Udaipur,Oilseeds,Udaipur APMC Mandi,2018-05-05,2236.106897334628
Udaipur,Wheat,Udaipur APMC Mandi,2019-04-02,2253.90146166026
Ajmer,Cumin,Kishangarh Mandi,2018-09-01,2433.0922956200793
Hanumangarh,Opium,Pilibanga Mandi,2018-06-06,2584.610863138666
Hanumangarh,Garlic,Hanumangarh APMC Mandi,2018-07-13,2454.1435024557322
Alwar,Coriander,Alwar APMC Mandi,2019-01-22,2630.0687380575637
Ajmer,Mustard,Ajmer APMC Mandi,2019-05-18,3028.89389576122
Nagaur,Fenugreek,Didwana Mandi,2019-05-01,2347.684969255086
Sri Ganganagar,Pulses,Padampur Mandi,2018-08-03,1985.4460087889738
Hanumangarh,Guava,Pilibanga Mandi,2018-12-03,2747.777074909196
Kota,Pomegranate,Kota APMC Mandi,2018-05-04,3004.994372778259
Sri Ganganagar,Coriander,Sri Ganganagar APMC Mandi,2018-07-14,2617.8305089153373
Udaipur,Maize,Fatehnagar Mandi,2018-11-14,2173.6753973938994
Jaipur,Maize,Bassi Mandi,2019-05-17,2462.8322910294396
Kota,Fenugreek,Ramganj Mandi,2019-04-09,2164.4429547365103
Jaipur,Onion,Chandpole Mandi,2018-11-18,2692.8566481888843
Ajmer,Maize,Ajmer APMC Mandi,2018-12-19,2094.61287919047
Bhilwara,Fennel,Bhilwara APMC Mandi,2018-07-10,2409.96136395154
Kota,Wheat,Ramganj Mandi,2018-04-30,2198.698652111828
Ajmer,Wheat,Kishangarh Mandi,2018-04-23,2538.0474055404884
Bhilwara,Citrus,Bhilwara APMC Mandi,2018-12-02,2390.097496858673
Alwar,Oilseeds,Tijara Mandi,2018-06-16,2553.028630975079
Nagaur,Pomegranate,Didwana Mandi,2018-06-16,2506.7051664899095
Udaipur,Cotton,Fatehnagar Mandi,2018-10-09,2204.002291682767
Udaipur,Guava,Udaipur APMC Mandi,2019-01-26,2688.0631190587064
Udaipur,Garlic,Fatehnagar Mandi,2019-04-05,2485.3703044470653
Jodhpur,Opium,Jodhpur APMC Mandi,2018-04-30,2203.44129764023
Udaipur,Opium,Udaipur APMC Mandi,2019-05-16,3172.2779668617377
Hanumangarh,Cumin,Hanumangarh APMC Mandi,2018-12-10,2642.9290500151374
Jodhpur,Chilli,Sojati Gate Mandi,2018-10-14,2454.021833980208
Hanumangarh,Mango,Hanumangarh APMC Mandi,2019-02-08,2924.561358010547
Nagaur,Maize,Didwana Mandi,2018-10-25,3052.544682815982
Hanumangarh,Maize,Pilibanga Mandi,2018-07-13,2456.3951733058343
Sri Ganganagar,Cumin,Sri Ganganagar APMC Mandi,2018-07-10,2604.2192459304288
Bhilwara,Coriander,Mandal Mandi,2018-09-21,2203.599154599118
Bhilwara,Cumin,Mandal Mandi,2019-05-09,2455.8421747695966
Jodhpur,Oilseeds,Jodhpur APMC Mandi,2018-07-04,2440.281233872039
Hanumangarh,Tomato,Hanumangarh APMC Mandi,2018-06-02,2555.4481100864964
Udaipur,Onion,Udaipur APMC Mandi,2018-12-10,2599.828143591103
Jodhpur,Fenugreek,Sojati Gate Mandi,2018-03-29,2667.948534648418
Jodhpur,Cotton,Sojati Gate Mandi,2018-08-25,2571.2927968899876
Jaipur,Opium,Bassi Mandi,2019-04-14,2136.7772120112504
Bhilwara,Citrus,Bhilwara APMC Mandi,2019-01-09,2218.4598682776746
Alwar,Bajra,Tijara Mandi,2018-07-21,2336.0777141608983
Sri Ganganagar,Garlic,Padampur Mandi,2018-08-15,2415.327822423031
Udaipur,Maize,Fatehnagar Mandi,2019-03-27,2815.232287141634
Kota,Garlic,Ramganj Mandi,2019-03-17,2151.118303944126
Jaipur,Coriander,Muhana Mandi,2019-01-22,2392.77548554879
Udaipur,Cumin,Udaipur APMC Mandi,2018-08-29,2785.902849464215
Jodhpur,Coriander,Jodhpur APMC Mandi,2018-06-16,2410.036757651016
Hanumangarh,Citrus,Hanumangarh APMC Mandi,2018-07-16,2638.124694952847
Ajmer,Maize,Ajmer APMC Mandi,2018-12-10,2458.1373871216288
Kota,Wheat,Ramganj Mandi,2019-02-24,2577.034977197417
Jodhpur,Mango,Jodhpur APMC Mandi,2019-04-17,2431.4582368571378
Jodhpur,Pomegranate,Sojati Gate Mandi,2018-11-15,2700.1196418185064
Alwar,Pomegranate,Tijara Mandi,2019-04-21,2036.4830777780694
Kota,Mango,Kota APMC Mandi,2018-07-22,2391.0063974834366
Jodhpur,Sugarcane,Sojati Gate Mandi,2019-05-06,2588.971803008292
Kota,Opium,Ramganj Mandi,2019-03-29,2660.108574401858
Sri Ganganagar,Onion,Sri Ganganagar APMC Mandi,2019-01-26,2947.8857868261484
Kota,Cotton,Ramganj Mandi,2018-12-19,2382.692599940327
Ajmer,Maize,Kishangarh Mandi,2018-08-08,2943.844528558262
Jodhpur,Mango,Sojati Gate Mandi,2018-10-18,2302.2928520020987
Jodhpur,Chilli,Sojati Gate Mandi,2018-07-22,2898.593923463393
Jaipur,Coriander,Muhana Mandi,2018-12-14,2745.2401380095116
Hanumangarh,Barley,Pilibanga Mandi,2019-05-01,2225.962426110333
Jodhpur,Oilseeds,Jodhpur APMC Mandi,2019-05-01,2592.1117711755464
Hanumangarh,Wheat,Hanumangarh APMC Mandi,2019-02-22,2484.6292493403425
Udaipur,Pomegranate,Fatehnagar Mandi,2018-12-27,2687.6753781025
Jaipur,Cumin,Bassi Mandi,2018-11-14,2433.018523470007
Udaipur,Mustard,Udaipur APMC Mandi,2019-01-11,2407.8261323014804
Ajmer,Fennel,Kishangarh Mandi,2019-01-13,2910.7283748288555
Kota,Garlic,Kota APMC Mandi,2018-04-14,2470.383731663298
Udaipur,Gram,Udaipur APMC Mandi,2019-01-05,2747.9266972575297
Nagaur,Guava,Nagaur APMC Mandi,2019-03-20,2432.39455448674
Bhilwara,Opium,Bhilwara APMC Mandi,2018-07-18,2999.9989777682567
Hanumangarh,Pulses,Pilibanga Mandi,2018-08-28,2296.499611199352
Jaipur,Coriander,Muhana Mandi,2018-08-25,2315.7569406258444
Hanumangarh,Gram,Pilibanga Mandi,2019-04-24,2957.3551543347708
Sri Ganganagar,Gram,Padampur Mandi,2018-03-26,2366.516082731424
Kota,Cumin,Kota APMC Mandi,2019-03-08,2980.322291849318
Jodhpur,Onion,Jodhpur APMC Mandi,2018-05-13,2767.5521738784437
Nagaur,Pulses,Didwana Mandi,2018-12-13,2453.60508803175
Bhilwara,Fenugreek,Mandal Mandi,2019-03-15,1956.0119583948524
Bhilwara,Gram,Bhilwara APMC Mandi,2018-10-15,2494.2045087184492
Udaipur,Maize,Fatehnagar Mandi,2018-06-30,2530.4890160600276
Kota,Maize,Ramganj Mandi,2019-02-01,2850.1653199913117
Ajmer,Pomegranate,Ajmer APMC Mandi,2018-11-13,2976.5341528720337
Udaipur,Barley,Fatehnagar Mandi,2019-04-12,2294.5038462568755
Nagaur,Gram,Nagaur APMC Mandi,2019-01-19,2740.3545291964547
Udaipur,Chilli,Fatehnagar Mandi,2019-01-28,2729.620646804005
Hanumangarh,Fennel,Hanumangarh APMC Mandi,2018-05-09,2822.0238107231335
Sri Ganganagar,Mango,Sri Ganganagar APMC Mandi,2019-04-24,2649.6069736406635
Bhilwara,Bajra,Mandal Mandi,2018-10-15,1917.2506927114691
Alwar,Pomegranate,Tijara Mandi,2018-09-01,2453.373270241672
Alwar,Mustard,Tijara Mandi,2019-01-01,2153.2877275249257
Jaipur,Onion,Muhana Mandi,2018-05-03,2439.2182681245777
Udaipur,Garlic,Fatehnagar Mandi,2018-10-05,2794.001270840168
Nagaur,Pomegranate,Didwana Mandi,2018-11-15,2591.545250762492
Bhilwara,Sugarcane,Bhilwara APMC Mandi,2018-11-30,2844.42725991923
Hanumangarh,Barley,Hanumangarh APMC Mandi,2019-04-19,2602.5261762140617
Jodhpur,Sugarcane,Jodhpur APMC Mandi,2018-04-29,2110.502218099329
Udaipur,Barley,Udaipur APMC Mandi,2019-02-27,1743.7458980281795
Jaipur,Sugarcane,Kukas Mandi,2019-02-15,2544.642628503877
Ajmer,Guava,Ajmer APMC Mandi,2018-07-04,2435.82206009465
Alwar,Chilli,Alwar APMC Mandi,2018-07-24,2206.916278185435
Hanumangarh,Guava,Hanumangarh APMC Mandi,2018-08-30,1989.8118251045867
Ajmer,Gram,Kishangarh Mandi,2018-04-29,2279.577035958187
Kota,Maize,Ramganj Mandi,2018-06-28,2441.652554540567
Jodhpur,Opium,Jodhpur APMC Mandi,2019-04-03,2699.763347111917
Bhilwara,Bajra,Bhilwara APMC Mandi,2019-04-21,2556.589324470394
Jaipur,Pomegranate,Chandpole Mandi,2018-05-29,2982.4201741518186
Jodhpur,Sugarcane,Jodhpur APMC Mandi,2018-11-13,2189.3187831863816
Ajmer,Fenugreek,Kishangarh Mandi,2018-12-13,2764.31766761723
Kota,Pomegranate,Kota APMC Mandi,2018-05-08,2514.1896229386184
Udaipur,Pomegranate,Udaipur APMC Mandi,2019-02-15,2708.4007372355754
Kota,Pulses,Kota APMC Mandi,2018-11-24,2369.0455410203367
Nagaur,Fenugreek,Didwana Mandi,2018-04-24,2821.504112167177
Alwar,Fenugreek,Tijara Mandi,2019-05-07,2588.5674275035726
Ajmer,Fennel,Kishangarh Mandi,2018-09-05,2296.166504524675
Alwar,Opium,Alwar APMC Mandi,2018-04-01,2496.3927913260436
Alwar,Citrus,Tijara Mandi,2018-08-27,2428.13324231887
Sri Ganganagar,Bajra,Padampur Mandi,2018-06-22,2646.7535051913383
Sri Ganganagar,Coriander,Sri Ganganagar APMC Mandi,2018-09-16,2146.0669751876476
Alwar,Barley,Tijara Mandi,2019-05-06,2491.1944893652917
Kota,Fenugreek,Kota APMC Mandi,2018-09-11,2618.5921757947995
Jodhpur,Fennel,Jodhpur APMC Mandi,2019-02-19,2509.90699215791
Jodhpur,Oilseeds,Sojati Gate Mandi,2019-03-24,2904.0823733166985
Jodhpur,Oilseeds,Sojati Gate Mandi,2018-08-11,2732.206832221316
Kota,Cotton,Ramganj Mandi,2019-05-05,2497.755760977776
Sri Ganganagar,Garlic,Padampur Mandi,2019-02-03,2565.0067292493018
Sri Ganganagar,Cumin,Padampur Mandi,2018-05-30,2588.6996654445998
Jodhpur,Gram,Sojati Gate Mandi,2019-03-01,2620.9898812500473
Ajmer,Mustard,Kishangarh Mandi,2018-04-17,1952.3026013006177
Ajmer,Pulses,Ajmer APMC Mandi,2018-09-24,2409.5421112691956
Bhilwara,Onion,Bhilwara APMC Mandi,2018-07-09,2054.668279541972
Jodhpur,Maize,Jodhpur APMC Mandi,2018-09-22,2883.4842842378457
Alwar,Oilseeds,Alwar APMC Mandi,2018-10-21,2481.745143999122
Jodhpur,Maize,Sojati Gate Mandi,2018-05-16,2441.997715096113
Nagaur,Guava,Didwana Mandi,2018-08-17,2769.0391996099706
Kota,Tomato,Kota APMC Mandi,2019-05-02,2626.6974392349625
Hanumangarh,Bajra,Hanumangarh APMC Mandi,2018-06-09,2161.409645686238
Udaipur,Barley,Udaipur APMC Mandi,2018-10-04,2478.7283912417893
Kota,Mango,Ramganj Mandi,2018-09-08,2399.4499080320847
Kota,Guava,Ramganj Mandi,2018-04-18,1976.6401334181837
Ajmer,Fennel,Ajmer APMC Mandi,2018-11-23,2292.9171300288385
Alwar,Pomegranate,Alwar APMC Mandi,2018-07-23,2444.9379033950604
Sri Ganganagar,Chilli,Sri Ganganagar APMC Mandi,2019-03-08,2465.514720552447
Ajmer,Oilseeds,Ajmer APMC Mandi,2019-02-19,2055.3305728968076
Udaipur,Fenugreek,Fatehnagar Mandi,2018-07-18,2845.499674914243
Jaipur,Tomato,Muhana Mandi,2018-12-30,2469.3690823325683
Ajmer,Coriander,Kishangarh Mandi,2019-03-28,2511.2659229981687
Hanumangarh,Oilseeds,Hanumangarh APMC Mandi,2018-06-28,2620.192491501951
Hanumangarh,Mango,Hanumangarh APMC Mandi,2018-04-11,2263.5771238288985
Jodhpur,Fenugreek,Jodhpur APMC Mandi,2019-01-18,2636.906791939809
Alwar,Chilli,Alwar APMC Mandi,2018-10-23,2389.877606194545
Nagaur,Oilseeds,Didwana Mandi,2018-05-10,2231.0243378058426
Udaipur,Barley,Udaipur APMC Mandi,2018-10-18,2672.0342480066197
Jodhpur,Fenugreek,Jodhpur APMC Mandi,2019-04-26,2947.5021576405425
Jaipur,Pomegranate,Muhana Mandi,2019-02-26,2717.4488120457495
Nagaur,Barley,Didwana Mandi,2019-01-31,2776.893269542129
Nagaur,Gram,Nagaur APMC Mandi,2019-01-28,2343.81081803131
Jaipur,Cumin,Bassi Mandi,2018-09-28,2020.714081249463
Jodhpur,Wheat,Sojati Gate Mandi,2018-06-26,2947.0412566299524
Nagaur,Fennel,Didwana Mandi,2018-08-01,3116.354466821428
Sri Ganganagar,Fenugreek,Padampur Mandi,2018-06-27,2962.8420321309045
Bhilwara,Maize,Mandal Mandi,2018-05-27,2399.2642183060752
Nagaur,Cotton,Didwana Mandi,2018-06-19,2153.609698381347
Bhilwara,Onion,Bhilwara APMC Mandi,2018-09-26,2180.2951906541302
Bhilwara,Garlic,Mandal Mandi,2018-06-14,1994.8802297157854
Ajmer,Pulses,Kishangarh Mandi,2018-10-10,2467.7864144769865
Kota,Pomegranate,Ramganj Mandi,2019-01-12,2981.7033874247363
Kota,Guava,Kota APMC Mandi,2018-08-31,2457.5012104383272
Alwar,Sugarcane,Alwar APMC Mandi,2018-10-22,2590.6968701044825
Jaipur,Tomato,Kukas Mandi,2018-11-26,2912.6790892912627
Hanumangarh,Maize,Pilibanga Mandi,2018-12-05,2378.77140645028
Kota,Fennel,Ramganj Mandi,2018-06-18,3110.659437015878
Ajmer,Pomegranate,Kishangarh Mandi,2018-10-11,3097.628322249236
Alwar,Tomato,Tijara Mandi,2019-04-18,2460.666598395855
Bhilwara,Pomegranate,Mandal Mandi,2019-03-16,2326.7397207942363
Udaipur,Mango,Fatehnagar Mandi,2018-10-09,2709.171413917094
Alwar,Pulses,Alwar APMC Mandi,2018-08-28,2395.7425172443427
Ajmer,Bajra,Ajmer APMC Mandi,2019-02-28,2153.033434879799
Nagaur,Bajra,Didwana Mandi,2018-05-11,2884.3715960568943
Bhilwara,Garlic,Mandal Mandi,2018-05-18,2864.934216183124
Udaipur,Fennel,Fatehnagar Mandi,2018-09-22,2546.653481129068
Ajmer,Pomegranate,Ajmer APMC Mandi,2019-05-14,2121.1405738815465
Bhilwara,Gram,Mandal Mandi,2018-10-04,2131.142124634784
Sri Ganganagar,Coriander,Padampur Mandi,2018-09-02,2532.168786525746
Jaipur,Bajra,Chandpole Mandi,2018-10-02,2350.03868964849
Udaipur,Garlic,Udaipur APMC Mandi,2018-06-12,2397.6721203575175
Alwar,Chilli,Tijara Mandi,2019-04-09,2806.588946518001
Kota,Tomato,Kota APMC Mandi,2019-03-13,2719.9537952267674
Ajmer,Pomegranate,Ajmer APMC Mandi,2018-10-23,2913.442804149284
Sri Ganganagar,Fenugreek,Sri Ganganagar APMC Mandi,2019-01-10,2202.8130329868227
Alwar,Cumin,Alwar APMC Mandi,2019-02-13,2397.0425293939866
Kota,Citrus,Ramganj Mandi,2019-03-28,2727.6945086380338
Bhilwara,Maize,Bhilwara APMC Mandi,2019-01-01,2634.4235023038673
Bhilwara,Mango,Bhilwara APMC Mandi,2018-10-06,2959.714114776287
Jodhpur,Mustard,Jodhpur APMC Mandi,2018-08-06,2626.1610117712207
Jaipur,Wheat,Muhana Mandi,2019-03-03,3054.4327312316655
Udaipur,Mustard,Fatehnagar Mandi,2018-07-01,2662.0053405169424
Udaipur,Bajra,Udaipur APMC Mandi,2018-05-01,2818.650234276598
Ajmer,Sugarcane,Ajmer APMC Mandi,2018-09-13,2402.9455159646627
Udaipur,Coriander,Fatehnagar Mandi,2018-07-15,2504.2861635651966
Nagaur,Tomato,Didwana Mandi,2018-05-29,2773.2833211518428
Udaipur,Opium,Udaipur APMC Mandi,2019-05-03,2983.893451177916
Sri Ganganagar,Sugarcane,Sri Ganganagar APMC Mandi,2018-07-03,2718.771084793226
Hanumangarh,Oilseeds,Hanumangarh APMC Mandi,2018-05-04,2475.048468419614
Kota,Citrus,Kota APMC Mandi,2018-03-25,2913.2005088585024
Hanumangarh,Coriander,Pilibanga Mandi,2018-10-15,1842.4064031160358
Kota,Garlic,Ramganj Mandi,2018-07-08,2073.329649547938
Sri Ganganagar,Opium,Sri Ganganagar APMC Mandi,2019-05-18,2704.4902671005166
Jodhpur,Fenugreek,Jodhpur APMC Mandi,2018-10-10,2504.2325068759374
Bhilwara,Gram,Bhilwara APMC Mandi,2019-03-04,2681.6540953372496
Kota,Pomegranate,Ramganj Mandi,2018-09-17,2519.3222567295825
Alwar,Onion,Alwar APMC Mandi,2019-04-15,2671.283708381162
Jaipur,Cumin,Sanganer Mandi,2018-05-30,2255.6791537020426
Udaipur,Tomato,Udaipur APMC Mandi,2018-10-05,2671.145825823907
Bhilwara,Wheat,Mandal Mandi,2019-03-24,2798.324358462275
Nagaur,Guava,Didwana Mandi,2019-05-16,2866.16518117937
Jodhpur,Guava,Jodhpur APMC Mandi,2018-06-01,3104.0662883946097
Kota,Pulses,Ramganj Mandi,2018-04-10,2573.229533050716
Alwar,Pulses,Alwar APMC Mandi,2019-02-08,2582.1733260541537
Ajmer,Fennel,Kishangarh Mandi,2018-12-09,2043.0482607478457
Sri Ganganagar,Opium,Sri Ganganagar APMC Mandi,2018-07-04,2340.5765796584724
Udaipur,Coriander,Fatehnagar Mandi,2019-03-29,2442.0753777980162
Jaipur,Coriander,Bassi Mandi,2018-03-31,2815.0958656829066
Alwar,Oilseeds,Tijara Mandi,2018-11-16,2316.6996627731114
Sri Ganganagar,Bajra,Padampur Mandi,2018-11-06,2738.9020059246495
Hanumangarh,Wheat,Pilibanga Mandi,2018-05-20,2499.513484910986
Udaipur,Oilseeds,Udaipur APMC Mandi,2019-04-21,2446.8495654655712
Ajmer,Opium,Kishangarh Mandi,2019-01-06,2574.668190739977
Sri Ganganagar,Tomato,Padampur Mandi,2019-03-14,2382.653088324147
Udaipur,Barley,Fatehnagar Mandi,2018-10-15,2371.2888255722005
Bhilwara,Fenugreek,Bhilwara APMC Mandi,2018-05-04,1988.5642282629656
Udaipur,Garlic,Udaipur APMC Mandi,2018-12-31,2425.6137378016333
Kota,Coriander,Kota APMC Mandi,2018-09-06,2356.009556155382
Nagaur,Wheat,Didwana Mandi,2019-03-28,2345.2057031952763
Alwar,Bajra,Tijara Mandi,2019-03-05,2625.061918777012
Alwar,Pomegranate,Alwar APMC Mandi,2018-10-19,2697.5895858371528
Sri Ganganagar,Opium,Padampur Mandi,2018-09-18,2569.6583513926985
Udaipur,Guava,Fatehnagar Mandi,2019-01-04,2798.6245571348422
Alwar,Opium,Tijara Mandi,2019-01-27,2672.6685777491093
Kota,Guava,Ramganj Mandi,2019-01-16,2411.483143058307
Hanumangarh,Bajra,Pilibanga Mandi,2018-11-02,2361.143114285686
Sri Ganganagar,Cotton,Sri Ganganagar APMC Mandi,2019-01-28,2593.846671030054
Bhilwara,Fenugreek,Bhilwara APMC Mandi,2019-02-17,2672.1301329705702
Udaipur,Chilli,Udaipur APMC Mandi,2018-10-23,2919.3532921094493
Jaipur,Pulses,Muhana Mandi,2018-04-21,2857.3519134820285
Ajmer,Mustard,Ajmer APMC Mandi,2018-03-27,2337.5580980478494
Udaipur,Mustard,Udaipur APMC Mandi,2019-01-29,2469.3981159618215
Nagaur,Maize,Nagaur APMC Mandi,2019-02-20,2701.305341475331
Jodhpur,Wheat,Jodhpur APMC Mandi,2018-11-26,2820.3993334176917
Udaipur,Coriander,Udaipur APMC Mandi,2018-08-01,2781.6908406114376
Kota,Cumin,Ramganj Mandi,2019-04-01,2480.836650150596
Udaipur,Fenugreek,Udaipur APMC Mandi,2018-08-05,2123.793204271445
Nagaur,Gram,Nagaur APMC Mandi,2019-05-04,2200.3190871263228
Kota,Bajra,Kota APMC Mandi,2018-06-03,2581.790054295824
Kota,Mustard,Kota APMC Mandi,2018-07-22,2602.6676738273036
Jaipur,Citrus,Sanganer Mandi,2018-07-27,2170.3961879696844
Ajmer,Bajra,Ajmer APMC Mandi,2019-03-24,2513.3708832667817
Jodhpur,Pomegranate,Sojati Gate Mandi,2018-12-23,2689.3673070915347
Hanumangarh,Bajra,Pilibanga Mandi,2018-11-19,2154.632002747857
Ajmer,Opium,Kishangarh Mandi,2018-03-21,2831.4991605413243
Nagaur,Opium,Nagaur APMC Mandi,2019-05-10,2386.7406554320523
Bhilwara,Sugarcane,Bhilwara APMC Mandi,2018-12-13,2877.283933772995
Bhilwara,Oilseeds,Bhilwara APMC Mandi,2018-04-21,2339.96426626723
Jodhpur,Oilseeds,Jodhpur APMC Mandi,2018-07-31,2192.0123551347465
Sri Ganganagar,Pulses,Sri Ganganagar APMC Mandi,2018-10-18,2362.558903047484
Jodhpur,Opium,Jodhpur APMC Mandi,2018-08-09,2471.455563076804
Ajmer,Oilseeds,Kishangarh Mandi,2018-06-21,2383.4560279685556
Ajmer,Oilseeds,Kishangarh Mandi,2019-02-21,2435.199573528066
Nagaur,Sugarcane,Didwana Mandi,2019-04-20,2600.189544902857
Hanumangarh,Fennel,Pilibanga Mandi,2018-09-15,2448.6461890610803
Ajmer,Citrus,Kishangarh Mandi,2018-04-04,2480.1662818143977
Udaipur,Maize,Udaipur APMC Mandi,2018-12-19,1987.2320802392212
Sri Ganganagar,Sugarcane,Sri Ganganagar APMC Mandi,2019-01-12,2617.509404803142
Jodhpur,Barley,Jodhpur APMC Mandi,2018-07-30,2473.2390106924995
Bhilwara,Guava,Bhilwara APMC Mandi,2018-08-26,2983.0878941448614
Nagaur,Citrus,Nagaur APMC Mandi,2018-11-30,2218.1304498238123
Bhilwara,Wheat,Bhilwara APMC Mandi,2019-03-12,1957.5114014501455
Udaipur,Cumin,Fatehnagar Mandi,2019-04-07,2685.4205481790127
Nagaur,Fenugreek,Nagaur APMC Mandi,2018-04-19,2603.9581054939
Nagaur,Cotton,Didwana Mandi,2019-05-01,2197.4700938406563
Bhilwara,Guava,Mandal Mandi,2018-11-01,2041.0753134987726
Udaipur,Onion,Fatehnagar Mandi,2019-05-01,2961.219019205287
Bhilwara,Mango,Bhilwara APMC Mandi,2018-05-26,2924.2331171820347
Ajmer,Cumin,Ajmer APMC Mandi,2018-07-24,1753.7629723881612
Jaipur,Opium,Kisan Mandi,2018-04-25,2362.5330912230497
Alwar,Tomato,Tijara Mandi,2018-08-15,2999.25761643517
Udaipur,Pomegranate,Fatehnagar Mandi,2019-04-26,2357.18123266664
Bhilwara,Tomato,Bhilwara APMC Mandi,2019-02-01,2352.816329792004
Kota,Pomegranate,Ramganj Mandi,2018-10-16,2415.1722017111897
Jaipur,Pulses,Kisan Mandi,2018-08-06,2163.730907869552
Alwar,Fennel,Alwar APMC Mandi,2019-03-28,1988.5672767315868
Alwar,Guava,Alwar APMC Mandi,2018-06-01,2815.7641932204247
Alwar,Fenugreek,Alwar APMC Mandi,2018-11-03,1947.1189281256973
Kota,Cumin,Kota APMC Mandi,2018-12-24,2574.1814356326267
Ajmer,Gram,Ajmer APMC Mandi,2019-04-01,2765.973847827295
Alwar,Onion,Alwar APMC Mandi,2018-11-10,2064.6321103296523
Sri Ganganagar,Mango,Sri Ganganagar APMC Mandi,2018-03-22,2222.7194792214787
Jaipur,Onion,Kukas Mandi,2018-05-20,2863.953756517477
Kota,Sugarcane,Ramganj Mandi,2018-12-26,2659.867516068112
Ajmer,Bajra,Kishangarh Mandi,2019-02-20,2314.814287936334
